AUTHOR,BORN-DIED,TITLE,TECHNIQUE,LOCATION,URL,TYPE,FORM,SCHOOL,TIMEFRAME,,
"SOLARI, Santino","(b. 1576, Verna, d. 1646, Salzburg)",Exterior view,Photo,"Cathedral, Salzburg",http://www.wga.hu/art/s/solari_s/salzbur1.jpg,architecture,other,Italian,1601-1650,,
"SOLARI, Santino","(b. 1576, Verna, d. 1646, Salzburg)",Interior view,Photo,"Cathedral, Salzburg",http://www.wga.hu/art/s/solari_s/salzbur2.jpg,architecture,interior,Italian,1601-1650,,
"SOLARI, Santino","(b. 1576, Verna, d. 1646, Salzburg)",Interior view,Photo,"Cathedral, Salzburg",http://www.wga.hu/art/s/solari_s/salzbur3.jpg,architecture,interior,Italian,1601-1650,,
"SON, Joris van","(b. 1623, Antwerpen, d. 1667, Antwerpen)",A 'Pronk' Still-Life,"Oil on oak panel, 50 x 66 cm",Private collection,http://www.wga.hu/art/s/son/pronk.jpg,painting,still-life,Flemish,1651-1700,,
"SONNIN, Ernst Georg","(b. 1713, Quitzow, d. 1794, Hamburg)",Exterior view,Photo,"Sankt Michaelis, Hamburg",http://www.wga.hu/art/s/sonnin/hamburg1.jpg,architecture,other,German,1751-1800,,
"SONNIN, Ernst Georg","(b. 1713, Quitzow, d. 1794, Hamburg)",Interior view,Photo,"Sankt Michaelis, Hamburg",http://www.wga.hu/art/s/sonnin/hamburg2.jpg,architecture,interior,German,1751-1800,,
"SOREAU, Isaak","(b. 1604, Frankfurt, d. ca. 1645)",Still-Life with a Basket of Flowers and Fruit,"Oil on oak panel, 67 x 98 cm",Private collection,http://www.wga.hu/art/s/soreau/basket1.jpg,painting,still-life,German,1601-1650,,
"SOUFFLOT, Jacques-Germain","(b. 1713, Irancy, d. 1780, Paris)",Exterior view,Photo,"Panthéon, Paris",http://www.wga.hu/art/s/soufflot/pantheon.jpg,architecture,other,French,1751-1800,,
"SPAVENTO, Giorgio","(b. ca. 1440, Venezia, d. 1509, Venezia)",Palazzo Contarini del Bovolo: External staircase,Photo,"San Luca Canal, Venice",http://www.wga.hu/art/s/spavento/bovolo3.jpg,architecture,other,Italian,1451-1500,,
"SPECCHI, Alessandro","(b. 1668, Roma, d. 1729, Roma)",Exterior view,Photo,"Palazzo Pichini, Rome",http://www.wga.hu/art/s/specchi/pichini.jpg,architecture,other,Italian,1701-1750,,
"SPECCHI, Alessandro","(b. 1668, Roma, d. 1729, Roma)",Porto di Ripetta,"Etching, 542 x 789 mm","Metropolitan Museum of Art, New York",http://www.wga.hu/art/s/specchi/ripetta.jpg,architecture,landscape,Italian,1701-1750,,
"SPIEGLER, Franz Joseph","(b. 1691, Wangen im Allgäu, d. 1756, Konstanz)",Interior view,Fresco,"Fridolinsmünster, Bad Säckingen",http://www.wga.hu/art/s/spiegler/sacking1.jpg,architecture,interior,German,1701-1750,,
"SPIEGLER, Franz Joseph","(b. 1691, Wangen im Allgäu, d. 1756, Konstanz)",Apotheosis of St. Fridolin,Fresco,"Fridolinsmünster, Bad Säckingen",http://www.wga.hu/art/s/spiegler/sacking2.jpg,painting,religious,German,1701-1750,,
"SPIEGLER, Franz Joseph","(b. 1691, Wangen im Allgäu, d. 1756, Konstanz)",Interior view,Photo,"Benedictine Abbey Church, Zwiefalten",http://www.wga.hu/art/s/spiegler/zwiefal1.jpg,architecture,interior,German,1701-1750,,
"SPIEGLER, Franz Joseph","(b. 1691, Wangen im Allgäu, d. 1756, Konstanz)",Ceiling painting,"Fresco, c. 14,5 x 30 m","Benedictine Abbey Church, Zwiefalten",http://www.wga.hu/art/s/spiegler/zwiefal2.jpg,painting,religious,German,1701-1750,,
"STAMMEL, Josef Thaddäus","(b. 1695, Graz, d. 1765, Admont)",Interior view,Photo,"Collegiate Library, Admont",http://www.wga.hu/art/s/stammel/admont1.jpg,sculpture,interior,Austrian,1701-1750,,
"STAMMEL, Josef Thaddäus","(b. 1695, Graz, d. 1765, Admont)",Interior view,Photo,"Collegiate Library, Admont",http://www.wga.hu/art/s/stammel/admont2.jpg,sculpture,interior,Austrian,1701-1750,,
"STAMMEL, Josef Thaddäus","(b. 1695, Graz, d. 1765, Admont)",Interior view,Photo,"Collegiate Library, Admont",http://www.wga.hu/art/s/stammel/admont3.jpg,sculpture,interior,Austrian,1701-1750,,
"STAMMEL, Josef Thaddäus","(b. 1695, Graz, d. 1765, Admont)",Hell from the Four Last Things,"Bronzed wood, height c. 250 cm","Collegiate Library, Admont",http://www.wga.hu/art/s/stammel/admont4.jpg,sculpture,religious,Austrian,1701-1750,,
"STAMMEL, Josef Thaddäus","(b. 1695, Graz, d. 1765, Admont)",Death from the Four Last Things,"Bronzed wood, height c. 250 cm","Collegiate Library, Admont",http://www.wga.hu/art/s/stammel/admont5.jpg,sculpture,religious,Austrian,1701-1750,,
"STEEN, Jan","(b. 1626, Leiden, d. 1679, Leiden)",Riotous Schoolroom with a Snoozing Schoolmaster,"Oil on oak panel, 38 x 49 cm",Private collection,http://www.wga.hu/art/s/steen/page2/v_riot.jpg,painting,genre,Dutch,1651-1700,,
"STEEN, Jan","(b. 1626, Leiden, d. 1679, Leiden)",Riotous Schoolroom with a Snoozing Schoolmaster (detail),Oil on oak panel,Private collection,http://www.wga.hu/art/s/steen/page2/v_riot1.jpg,painting,genre,Dutch,1651-1700,,
"STEENWIJCK, Harmen","(b. 1612, Delft, d. 1656, Leiden)",Still-Life,"Oil on panel, 82 x 115 cm",Private collection,http://www.wga.hu/art/s/steenwij/harmen/stillif4.jpg,painting,still-life,Dutch,1601-1650,,
"STEINL, Matthias","(b. ca. 1644, Salzburg, d. 1727, Dorotheerhof)",Immaculate Conception (front and rear views),"Wood, once gilded, height 93 cm","Liebighaus, Frankfurt",http://www.wga.hu/art/s/steinl/immacula.jpg,sculpture,religious,Austrian,1651-1700,,
"STEINL, Matthias","(b. ca. 1644, Salzburg, d. 1727, Dorotheerhof)",Exterior view,Photo,"Parish church, Laxenburg",http://www.wga.hu/art/s/steinl/laxenbu1.jpg,architecture,other,Austrian,1651-1700,,
"STEINL, Matthias","(b. ca. 1644, Salzburg, d. 1727, Dorotheerhof)",Interior view,Photo,"Parish church, Laxenburg",http://www.wga.hu/art/s/steinl/laxenbu2.jpg,architecture,interior,Austrian,1651-1700,,
"STRANOVER, Tobias","(b. 1684, Nagyszeben, d. after 1731, London)",Parrots in an Extensive Woodland Landscape,"Oil on canvas, 135 x 120 cm",Private collection,http://www.wga.hu/art/s/stranove/parrots.jpg,painting,landscape,Other,1701-1750,,
"STRANOVER, Tobias","(b. 1684, Nagyszeben, d. after 1731, London)",Parrots in an Extensive Woodland Landscape (detail),Oil on canvas,Private collection,http://www.wga.hu/art/s/stranove/parrots1.jpg,painting,landscape,Other,1701-1750,,
"STRIJ, Abraham van, I","(b. 1753, Dordrecht, d. 1826, Dordrecht)",Interior,"Oil on panel, 66 x 81 cm",Private collection,http://www.wga.hu/art/s/strij/abraham/interiot.jpg,painting,interior,Dutch,1751-1800,,
"STRUDEL, Paul","(b. 1648, Cles, d. 1708, Wien)",Mater Dolorosa,Marble,"Capuchin church, Vienna",http://www.wga.hu/art/s/strudel/dolorosa.jpg,sculpture,religious,Austrian,1651-1700,,
"STRUDEL, Paul","(b. 1648, Cles, d. 1708, Wien)",The Plague Column,Marble,The Plague Column,http://www.wga.hu/art/s/strudel/plague.jpg,sculpture,religious,Austrian,1651-1700,,
"STRUDEL, Paul","(b. 1648, Cles, d. 1708, Wien)",Emperor Leopold I and Allegory of Faith,"Marble, life-size","Graben, Vienna",http://www.wga.hu/art/s/strudel/plague1.jpg,sculpture,mythological,Austrian,1651-1700,,
"TARCHIANI, Filippo","(b. 1576, Firenze, d. 1645, Firenze)","Artemisia Drinking Wine Mixed with the Ashes of her Husband, Mausolus","Oil on canvas, 140 x 84 cm",Private collection,http://www.wga.hu/art/t/tarchian/artemisi.jpg,painting,mythological,Italian,1601-1650,,
"TEMANZA, Tommaso","(b. 1705, Venezia, d. 1789, Venezia)",Santa Maria Maddalena: Façade,Photo,"Campo della Maddalena, Venice",http://www.wga.hu/art/t/temanza/maddalex.jpg,architecture,other,Italian,1751-1800,,
"TENIERS, David the Younger","(b. 1610, Antwerpen, d. 1690, Bruxelles)",Old Man with a Pipe,"Oil on oak panel, 36 x 33 cm",Private collection,http://www.wga.hu/art/t/teniers/jan2/1/smokers3.jpg,painting,genre,Flemish,1651-1700,,
"TENIERS, David the Younger","(b. 1610, Antwerpen, d. 1690, Bruxelles)",Mountain Landscape with a Gypsy Fortune Teller,"Oil on canvas, 108 x 135 cm",Private collection,http://www.wga.hu/art/t/teniers/jan2/2/landsca.jpg,painting,landscape,Flemish,1651-1700,,
"TENIERS, David the Younger","(b. 1610, Antwerpen, d. 1690, Bruxelles)",Mountain Landscape with a Gypsy Fortune Teller (detail),Oil on canvas,Private collection,http://www.wga.hu/art/t/teniers/jan2/2/landsca1.jpg,painting,landscape,Flemish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",Exterior view,Photo,"Drottningholm Palace, near Stockholm",http://www.wga.hu/art/t/tessin/elder/drottni1.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",Exterior view,Photo,"Drottningholm Palace, near Stockholm",http://www.wga.hu/art/t/tessin/elder/drottni2.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",Exterior view,Photo,"Palace Church, Drottningholm Palace, near Stockholm",http://www.wga.hu/art/t/tessin/elder/drottni3.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",Exterior view,Photo,"Cathedral, Kalmar",http://www.wga.hu/art/t/tessin/elder/kalmar.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",General view,Photo,"Riddarholm Church, Stockholm",http://www.wga.hu/art/t/tessin/elder/riddar1.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",Exterior view,Photo,"Riddarholm Church, Stockholm",http://www.wga.hu/art/t/tessin/elder/riddar2.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Elder","(b. 1615, Stralsund, d. 1681, Stockholm)",Exterior view,Photo,"Riddarholm Church, Stockholm",http://www.wga.hu/art/t/tessin/elder/riddar3.jpg,architecture,other,Swedish,1651-1700,,
"TESSIN, Nicodemus the Younger","(b. 1654, Nyköping, d. 1728, Stockholm)",Exterior view,Photo,"Schloss Gottorf, Schleswig",http://www.wga.hu/art/t/tessin/younger/gottorf1.jpg,architecture,other,Swedish,1701-1750,,
"TESSIN, Nicodemus the Younger","(b. 1654, Nyköping, d. 1728, Stockholm)",Exterior view,Photo,"Schloss Gottorf, Schleswig",http://www.wga.hu/art/t/tessin/younger/gottorf2.jpg,architecture,other,Swedish,1701-1750,,
"TESSIN, Nicodemus the Younger","(b. 1654, Nyköping, d. 1728, Stockholm)",Exterior view,Photo,"Royal Palace, Stockholm",http://www.wga.hu/art/t/tessin/younger/royalpa1.jpg,architecture,other,Swedish,1701-1750,,
"TESSIN, Nicodemus the Younger","(b. 1654, Nyköping, d. 1728, Stockholm)",Exterior view,Photo,"Royal Palace, Stockholm",http://www.wga.hu/art/t/tessin/younger/royalpa2.jpg,architecture,other,Swedish,1701-1750,,
"TESSIN, Nicodemus the Younger","(b. 1654, Nyköping, d. 1728, Stockholm)",Exterior view,Photo,"Tessin Palace, Stockholm",http://www.wga.hu/art/t/tessin/younger/tessinpa.jpg,architecture,other,Swedish,1701-1750,,
"TESTELIN, Henri","(b. 1616, Paris, d. 1695, Den Haag)",Colbert Presenting the Members of the Royal Academy of Sciences to Louis XIV in 1667,"Oil on canvas, 348 x 590 cm","Musée National du Château, Versailles",http://www.wga.hu/art/t/testelin/colbert1.jpg,painting,historical,French,1651-1700,,
"THIERRY, Jean","(b. 1669, Lyon, d. 1739, Lyon)",Fountain,Marble,"La Granja hunting lodge, San Ildefonso",http://www.wga.hu/art/t/thierry/fountain.jpg,sculpture,other,French,1701-1750,,
"THULDEN, Theodor van","(b. 1606, 's Hertogenbosch, d. 1669, 's Hertogenbosch)",Venus and Adonis,"Oil on canvas, 173 x 232 cm",Private collection,http://www.wga.hu/art/t/thulden/venusado.jpg,painting,mythological,Flemish,1601-1650,,
"THULDEN, Theodor van","(b. 1606, 's Hertogenbosch, d. 1669, 's Hertogenbosch)",Venus and Adonis,"Oil on canvas, 168 x 145 cm",Private collection,http://www.wga.hu/art/t/thulden/venusadx.jpg,painting,mythological,Flemish,1601-1650,,
"THUMB, Peter","(b. 1681, Bezau, d. 1766, Konstanz)",Exterior view,Photo,"Former Benedictine Abbey Church, St Gallen",http://www.wga.hu/art/t/thumb/1gallen1.jpg,architecture,other,Austrian,1701-1750,,
"THUMB, Peter","(b. 1681, Bezau, d. 1766, Konstanz)",Interior view,Photo,"Former Benedictine Abbey Church, St Gallen",http://www.wga.hu/art/t/thumb/1gallen2.jpg,architecture,interior,Austrian,1701-1750,,
"THUMB, Peter","(b. 1681, Bezau, d. 1766, Konstanz)",Interior view,Photo,"Former Benedictine Abbey Church, St Gallen",http://www.wga.hu/art/t/thumb/1gallen3.jpg,architecture,interior,Austrian,1701-1750,,
"THUMB, Peter","(b. 1681, Bezau, d. 1766, Konstanz)",Interior view,Photo,"Stiftsbibliothek, St. Gallen",http://www.wga.hu/art/t/thumb/1gallen4.jpg,architecture,interior,Austrian,1701-1750,,
"THUMB, Peter","(b. 1681, Bezau, d. 1766, Konstanz)",Interior view,Photo,"Stiftsbibliothek, St. Gallen",http://www.wga.hu/art/t/thumb/1gallen5.jpg,architecture,interior,Austrian,1701-1750,,
"THUMB, Peter","(b. 1681, Bezau, d. 1766, Konstanz)",External view,Photo,"Unsere Liebe Frau, Birnau",http://www.wga.hu/art/t/thumb/birnau.jpg,architecture,other,Austrian,1701-1750,,
"TIEPOLO, Giovanni Domenico","(b. 1727, Venezia, d. 1804, Venezia)",Classical Figures Conducting an Antique Rite,"Fresco transferred to canvas, laid down on panel, 177 x 114 cm",Private collection,http://www.wga.hu/art/t/tiepolo/giandome/1/figures.jpg,painting,mythological,Italian,1751-1800,,
"TIEPOLO, Giovanni Domenico","(b. 1727, Venezia, d. 1804, Venezia)",Virgin and Child with the Infant St John the Baptist,"Oil on canvas, 89 x 70 cm",Private collection,http://www.wga.hu/art/t/tiepolo/giandome/1/virgin_c.jpg,painting,religious,Italian,1751-1800,,
"TIETZ, Adam Ferdinand",(1708-1777),Parnassus,"Sandstone, formerly gilded","Palace garden, Veitshöchheim near Würzburg",http://www.wga.hu/art/t/tietz/parnassu.jpg,sculpture,mythological,Austrian,1751-1800,,
"TIETZ, Adam Ferdinand",(1708-1777),Mercury,"Sandstone, about life-size","Garden of former Electoral Palace, Trier",http://www.wga.hu/art/t/tietz/trier.jpg,sculpture,mythological,Austrian,1751-1800,,
"TIRONI, Francesco","(b. ca. 1745, Venezia, d. 1797, Venezia)","View of Sant'Elena and San Nicolò di Lido on Ascension Day, Venice","Oil on canvas, 66 x 97 cm",Private collection,http://www.wga.hu/art/t/tironi/ascensio.jpg,painting,landscape,Italian,1751-1800,,
"TOEPUT, Lodewijk","(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)",Flight into Egypt,"Oil on canvas, 58 x 74 cm",Private collection,http://www.wga.hu/art/t/toeput/flight.jpg,painting,religious,Flemish,1551-1600,,
"TOEPUT, Lodewijk","(b. ca. 1550, Antwerpen, d. ca. 1605, Treviso)",Flight into Egypt (detail),Oil on canvas,Private collection,http://www.wga.hu/art/t/toeput/flight1.jpg,painting,religious,Flemish,1551-1600,,
"TOLEDO, Juan Bautista de","(b. ca. 1515, Madrid, d. 1567, Madrid)",General view,Photo,San Lorenzo de El Escorial,http://www.wga.hu/art/t/toledo/escorial.jpg,architecture,other,Spanish,1551-1600,,
"TOMÉ, Narciso","(b. 1694, Toro, d. 1742, Toledo)",Transparente,"Stucco, bronze, marble","Cathedral, Toledo",http://www.wga.hu/art/t/tome/transpa.jpg,sculpture,other,Spanish,1701-1750,,
"TOMÉ, Narciso","(b. 1694, Toro, d. 1742, Toledo)",Transparente,"Stucco, bronze, marble","Cathedral, Toledo",http://www.wga.hu/art/t/tome/transpar.jpg,sculpture,other,Spanish,1701-1750,,
TOMMASO DA MODENA,"(b. ca. 1325, Modena, d. 1379, Modena)",40 Dominican Scholars (detail),Fresco,"Chapter House, San Niccolò, Treviso",http://www.wga.hu/art/t/tommaso/40schola.jpg,painting,religious,Italian,1351-1400,,
TOMMASO DI CREDI,(active 1490-1510 in Florence),Nativity,"Oil on panel, diameter 89 cm",Private collection,http://www.wga.hu/art/t/tommaso1/nativity.jpg,painting,religious,Italian,1451-1500,,
"TOSINI, Michele","(b. 1503, Firenze, d. 1577, Firenze)",Holy Family with St Elizabeth and the Young St John the Baptist,"Oil on poplar panel, 99 x 76 cm",Private collection,http://www.wga.hu/art/t/tosini/holyfami.jpg,painting,religious,Italian,1501-1550,,
"TOSINI, Michele","(b. 1503, Firenze, d. 1577, Firenze)",Holy Family with St Elizabeth and the Young St John the Baptist (detail),Oil on poplar panel,Private collection,http://www.wga.hu/art/t/tosini/holyfamx.jpg,painting,religious,Italian,1501-1550,,
"TUBY, Jean-Baptiste","(b. 1635, Roma, d. 1700, Paris)",Apollo Fountain (detail),"Lead, formerly gilded","Garden of the Château, Versailles",http://www.wga.hu/art/t/tuby/apollo1.jpg,sculpture,mythological,French,1651-1700,,
"TUBY, Jean-Baptiste","(b. 1635, Roma, d. 1700, Paris)",Funeral Monument of Mazarin,Marble and bronze,"Musée du Louvre, Paris",http://www.wga.hu/art/t/tuby/mazarin.jpg,sculpture,religious,French,1651-1700,,
"TUBY, Jean-Baptiste","(b. 1635, Roma, d. 1700, Paris)",The Rhone,Bronze,"Garden of the Château, Versailles",http://www.wga.hu/art/t/tuby/rhone.jpg,sculpture,mythological,French,1651-1700,,
"TURA, Giovanni Francesco","(b. ca. 1485, Mantova, d. ca. 1546, Mantova)",Holy Family in a Wooded River Landscape,"Oil on panel, 50 x 39 cm",Private collection,http://www.wga.hu/art/t/tura_g/holyfami.jpg,painting,religious,Italian,1501-1550,,
"TURCHI, Alessandro","(b. 1578, Verona, d. 1649, Roma)",Bellona with Romulus and Remus,"Oil on canvas, 196 x 145 cm",Private collection,http://www.wga.hu/art/t/turchi/bellona.jpg,painting,mythological,Italian,1601-1650,,
"UNKNOWN MASTER, Austrian",(active 1620s in Salzburg),Altar,"Wood, painted and gilt","Former monastery church, Mondsee",http://www.wga.hu/art/m/master/zunk_au/salzburg.jpg,painting,religious,Austrian,1601-1650,,
"UNKNOWN MASTER, German",(active around 1450 in Cologne),Adoration of the Magi,"Oil on panel, gold ground, 78 x 42 cm",Private collection,http://www.wga.hu/art/m/master/zunk_ge/zunk_ge2/10adorat.jpg,painting,religious,German,1401-1450,,
"UNKNOWN MASTER, German",(active after 1707 in Westphalia),Tomb of Prince-Bishop Friedrich Christian von Plettenberg,Marble and alabaster,"Cathedral, Münster",http://www.wga.hu/art/m/master/zunk_ge/zunk_ge8/9tomb.jpg,sculpture,religious,German,1701-1750,,
"UNKNOWN MASTER, Italian",(active 1360-1400 in Siena),Madonna and Child,"Tempera on panel, gold ground, 47 x 35 cm",Private collection,http://www.wga.hu/art/m/master/xunk_it/xunk_it2a/171madon.jpg,painting,religious,Italian,1351-1400,,
"UNKNOWN MASTER, Italian",(active 15th century in Genoa),Madonna and Child,"Tempera and gold on panel, 61 x 47 cm",Private collection,http://www.wga.hu/art/m/master/xunk_it/xunk_it3/mad_chim.jpg,painting,religious,Italian,1451-1500,,
"UNKNOWN POTTER, French",(active around 1840 at Sèvres),Déjeuner des Chasses Diverses,"Porcelain, 45 x 35 cm (size of the plate)",Private collection,http://www.wga.hu/art/zzdeco/5ceramic/sevres/2/14sevres.jpg,ceramics,other,French,1801-1850,,
"UNTERBERGER, Franz-Richard","(b. 1838, Innsbruck, d. 1902, Neuilly-sur-Seine)",View of the Amalfi Coast,"Oil on canvas, 83 x 71 cm",Private collection,http://www.wga.hu/art/u/unterbex/amalfi.jpg,painting,landscape,Austrian,1851-1900,,
"UNTERBERGER, Franz-Richard","(b. 1838, Innsbruck, d. 1902, Neuilly-sur-Seine)",The Bay of Naples,"Oil on canvas, 84 x 71 cm",Private collection,http://www.wga.hu/art/u/unterbex/naples.jpg,painting,landscape,Austrian,1851-1900,,
"UNTERBERGER, Franz-Richard","(b. 1838, Innsbruck, d. 1902, Neuilly-sur-Seine)","Grand Canal, Venice","Oil on canvas, 61 x 100 cm",Private collection,http://www.wga.hu/art/u/unterbex/venice.jpg,painting,landscape,Austrian,1851-1900,,
"UTENS, Giusto","(active 1599, d. 1609 in Carrara)","Villa Medicea, Cafaggiolo",Fresco,"Museo di Firenze com'era, Florence",http://www.wga.hu/art/u/utens/cafaggi.jpg,painting,landscape,Flemish,1601-1650,,
"UTENS, Giusto","(active 1599, d. 1609 in Carrara)","Villa Medicea, Cafaggiolo (detail)",Fresco,"Museo di Firenze com'era, Florence",http://www.wga.hu/art/u/utens/cafaggi1.jpg,painting,landscape,Flemish,1601-1650,,
"UTENS, Giusto","(active 1599, d. 1609 in Carrara)",Villa Medicea di Castello,Fresco,"Museo di Firenze com'era, Florence",http://www.wga.hu/art/u/utens/castello.jpg,painting,landscape,Flemish,1601-1650,,
"UYL, Jan Jansz. den, the Elder","(b. ca. 1595, Kampen, d. 1639, Amsterdam)",Still-Life,"Oil on oak panel, 35 x 32 cm",Private collection,http://www.wga.hu/art/u/uyl/stillif1.jpg,painting,still-life,Dutch,1601-1650,,
"UYL, Jan Jansz. den, the Elder","(b. ca. 1595, Kampen, d. 1639, Amsterdam",Breakfast Still-Life with Glass and Metalwork,"Oil on panel, 131 x 115 cm","Museum of Fine Arts, Boston",http://www.wga.hu/art/u/uyl/stillif2.jpg,painting,still-life,Dutch,1601-1650,,
"UYL, Jan Jansz. den, the Elder","(b. ca. 1595, Kampen, d. 1639, Amsterdam",Remains of a Banquet,"Oil on panel, 80 x 94 cm","North Carolina Museum of Art, Raleigh",http://www.wga.hu/art/u/uyl/stillif3.jpg,painting,still-life,Dutch,1601-1650,,
"UYTTENBROECK, Moyses Matheusz van","(b. ca. 1595, Den Haag, d. ca. 1647, Den Haag)",Landscape with Dancing Bacchantes,"Oil on panel, 48 x 71 cm",Private collection,http://www.wga.hu/art/u/uyttenbr/bacchant.jpg,painting,landscape,Dutch,1601-1650,,
"VAARDT, Jan van der","(b. ca. 1653, Haarlem, d. 1727, London)",Portrait of Miss Katherine Bristow,"Oil on canvas, 127 x 102 cm",Private collection,http://www.wga.hu/art/v/vaardt/bristow.jpg,painting,portrait,Dutch,1651-1700,,
"VALCKENBORCH, Lucas van","(b. ca. 1530, Leuven, d. 1597, Frankfurt/Main)",Rocky Landscape,"Oil on oak panel, 31 x 40 cm",Private collection,http://www.wga.hu/art/v/valckenb/rockylan.jpg,painting,landscape,Flemish,1551-1600,,
"VALENCIENNES, Pierre-Henri de","(b. 1750, Toulouse, d. 1819, Paris)",Arcadian Landscape,"Oil on canvas, 205 x 156 cm",Private collection,http://www.wga.hu/art/v/valencie/arcadiax.jpg,painting,landscape,French,1751-1800,,
VALENTIN DE BOULOGNE,"(b. 1591, Coulommier-en-Brie, d. 1632, Roma)",Samson,"Oil on canvas, 136 x 103 cm","Museum of Art, Cleveland",http://www.wga.hu/art/v/valentin/pair1.jpg,painting,mythological,French,1601-1650,,
VALENTIN DE BOULOGNE,"(b. 1591, Coulommier-en-Brie, d. 1632, Roma)",David with the Head of Goliath,"Oil on canvas, 136 x 103 cm",Private collection,http://www.wga.hu/art/v/valentin/pair2.jpg,painting,religious,French,1601-1650,,
VALENTIN DE BOULOGNE,"(b. 1591, Coulommier-en-Brie, d. 1632, Roma)",David with the Head of Goliath (detail),Oil on canvas,Private collection,http://www.wga.hu/art/v/valentin/pair2d.jpg,painting,religious,French,1601-1650,,
"VALTON, Charles","(b. 1851, Pau, d. 1918, Paris)",Chained Mastiff,"Sand cast bronze, 36 x 28 cm",Private collection,http://www.wga.hu/art/v/valton/mastiff.jpg,sculpture,other,French,1851-1900,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Blenheim Palace, Oxfordshire",http://www.wga.hu/art/v/vanbrugh/blenhei1.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Blenheim Palace, Oxfordshire",http://www.wga.hu/art/v/vanbrugh/blenhei2.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Blenheim Palace, Oxfordshire",http://www.wga.hu/art/v/vanbrugh/blenhei3.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Blenheim Palace, Oxfordshire",http://www.wga.hu/art/v/vanbrugh/blenhei4.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Interior view,Photo,"Blenheim Palace, Oxfordshire",http://www.wga.hu/art/v/vanbrugh/blenhei5.jpg,architecture,interior,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Interior view,Photo,"Blenheim Palace, Oxfordshire",http://www.wga.hu/art/v/vanbrugh/blenhei6.jpg,architecture,interior,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Seaton Delaval Hall, Northumberland",http://www.wga.hu/art/v/vanbrugh/delaval1.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Seaton Delaval Hall, Northumberland",http://www.wga.hu/art/v/vanbrugh/delaval2.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Interior view,Photo,"Seaton Delaval Hall, Northumberland",http://www.wga.hu/art/v/vanbrugh/delaval3.jpg,architecture,interior,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Exterior view,Photo,"Castle Howard, North Yorkshire",http://www.wga.hu/art/v/vanbrugh/howard1.jpg,architecture,other,English,1701-1750,,
"VANBRUGH, John","(b. 1664, London, d. 1726, London)",Interior view,Photo,"Castle Howard, North Yorkshire",http://www.wga.hu/art/v/vanbrugh/howard2.jpg,architecture,interior,English,1701-1750,,
"VANVITELLI, Luigi","(b. 1700, Napoli, d. 1773, Caserta)",Exterior view,Photo,"Santissima Annunziata Maggiore, Naples",http://www.wga.hu/art/v/vanvitel/annunzi1.jpg,architecture,other,Italian,1751-1800,,
"VANVITELLI, Luigi","(b. 1700, Napoli, d. 1773, Caserta)",Interior view,Photo,"Santissima Annunziata Maggiore, Naples",http://www.wga.hu/art/v/vanvitel/annunzi2.jpg,architecture,interior,Italian,1751-1800,,
"VANVITELLI, Luigi","(b. 1700, Napoli, d. 1773, Caserta)",Exterior view,Photo,"Royal Residence, Caserta",http://www.wga.hu/art/v/vanvitel/caserta1.jpg,architecture,other,Italian,1751-1800,,
"VANVITELLI, Luigi","(b. 1700, Napoli, d. 1773, Caserta)",Interior view,Photo,"Royal Residence, Caserta",http://www.wga.hu/art/v/vanvitel/caserta2.jpg,architecture,interior,Italian,1751-1800,,
